1,-1.1297672986984253
1,-0.18482515215873718
0,-0.9097174406051636
0,-4.621933937072754
1,0.7856572866439819
1,-2.631178617477417
1,1.2172898054122925
1,1.5614290237426758
1,1.1213858127593994
1,0.7275437116622925
1,0.4616267681121826
1,1.107068419456482
0,-3.121947765350342
1,1.848565936088562
1,1.5317509174346924
1,2.4343461990356445
1,3.005664348602295
0,-6.642459869384766
1,-1.3296494483947754
0,1.165679693222046
0,-1.1289253234863281
1,2.0257394313812256
1,3.9601993560791016
1,3.4221484661102295
1,-0.5107368230819702
1,0.6336668729782104
1,-2.1361637115478516
1,1.5971477031707764
1,-0.8558602333068848
0,-1.22983717918396
1,0.5487195253372192
0,-0.9940723180770874
0,-3.6136341094970703
1,-6.304866790771484
0,-3.7837514877319336
0,-1.1643239259719849
0,0.03896962106227875
1,-2.3331472873687744
0,-4.621933937072754
0,-7.106096267700195
1,2.547879695892334
0,-1.626950740814209
0,-2.2721943855285645
1,1.471046805381775
1,2.9512388706207275
1,1.2912263870239258
0,-3.302365303039551
1,-1.4978229999542236
1,0.4228479266166687
1,2.7215609550476074
0,0.053261399269104004
1,0.6890145540237427
0,0.2088402360677719
0,-0.9986530542373657
0,-1.367206335067749
0,0.574254035949707
1,1.851577877998352
0,0.3304540514945984
0,0.28719112277030945
0,-1.6819342374801636
0,-1.6395463943481445
0,0.5082279443740845
1,1.5179362297058105
0,0.37361466884613037
0,-1.626950740814209
0,-0.2353029102087021
0,-2.6680421829223633
1,1.8166334629058838
0,-3.302365303039551
0,0.19863562285900116
0,-4.296713829040527
0,0.4247726500034332
0,-1.6589329242706299
1,3.369417905807495
0,1.2630881071090698
1,4.705806732177734
0,-2.328537702560425
0,-2.831516742706299
0,-1.5705070495605469
1,3.6324007511138916
0,-7.72833776473999
1,0.5770841836929321
1,-0.35315388441085815
0,-0.7671849727630615
1,1.337517261505127
0,1.679318904876709
1,0.9378315210342407
0,-2.3299036026000977
0,1.0376042127609253
0,-2.072559356689453
0,-0.09730701893568039
1,-4.859808921813965
0,-0.24821414053440094
1,0.6303867101669312
0,-2.474250316619873
1,0.5434108972549438
1,2.6736207008361816
1,0.9988082647323608
1,-0.17209722101688385
0,-2.6330642700195312
0,-2.4323620796203613
1,0.5109148025512695
0,-0.24821408092975616
1,1.0375292301177979
0,-0.6468358039855957
0,-1.9392879009246826
1,2.9582457542419434
0,-0.8884702324867249
0,-1.700540542602539
0,0.975479006767273
1,3.0475826263427734
0,-3.5809905529022217
0,-5.782567977905273
0,-3.508329153060913
0,-4.292699813842773
0,0.6312599182128906
0,-3.585874080657959
1,3.236358165740967
1,1.410109043121338
0,-4.621933937072754
0,-0.7671849727630615
1,3.238945484161377
1,0.7487570643424988
1,0.9083429574966431
1,-0.25135689973831177
0,0.574254035949707
1,-4.725612163543701
1,3.2636003494262695
0,-2.8262598514556885
1,1.6024044752120972
1,2.160782814025879
1,4.659494400024414
0,-1.0937652587890625
1,2.409050464630127
1,1.8044028282165527
0,-0.5060068368911743
1,0.3225347399711609
0,0.2878991961479187
1,0.08341938257217407
1,2.8875842094421387
0,-1.5903137922286987
1,-0.3056465983390808
1,1.1637358665466309
1,-4.181314468383789
1,1.6468989849090576
1,2.6509270668029785
1,-3.72782564163208
0,-2.617145538330078
0,-1.9541856050491333
0,0.010380476713180542
0,-1.9579529762268066
0,-2.6680421829223633
1,1.7420635223388672
0,-1.63350248336792
1,1.8766518831253052
1,-0.5155007839202881
1,-2.0432636737823486
0,-0.7472599148750305
0,-2.2900733947753906
1,1.738786220550537
1,2.357640266418457
1,2.380591869354248
1,1.9757232666015625
1,2.109219551086426
1,2.299388885498047
1,-0.5881592035293579
1,2.9194934368133545
0,-0.7671849727630615
0,-2.426891565322876
1,3.071197032928467
1,0.9517703056335449
1,1.2439723014831543
1,0.36671048402786255
1,0.11458224058151245
0,-3.777829885482788
1,0.6090560555458069
1,-0.5644276738166809
0,2.5566234588623047
0,2.651978015899658
0,-1.902665615081787
1,1.5424668788909912
0,-0.8310933113098145
1,1.2033514976501465
1,-0.022809498012065887
0,1.0413874387741089
1,0.6643062829971313
0,-1.9073207378387451
0,-1.2832553386688232
0,-2.072559118270874
1,1.917481780052185
1,0.44166988134384155
0,1.7269399166107178
0,-4.737801551818848
0,-3.671766757965088
0,0.7263150215148926
0,1.1919519901275635
1,2.0659189224243164
1,2.075531482696533
0,-1.7965586185455322
0,0.37198013067245483
0,0.10582961142063141
0,-2.3964548110961914
1,0.2158084362745285
1,0.6454719305038452
1,0.28157857060432434
0,0.057606860995292664
0,2.723175048828125
0,-1.0937652587890625
1,1.0862406492233276
1,0.6760987043380737
1,1.091055154800415
0,-0.33828264474868774
0,-1.6256556510925293
0,-2.5394392013549805
0,-1.1130096912384033
0,-2.006063938140869
1,-0.3641231656074524
0,-2.3851561546325684
0,-0.9097174406051636
0,0.42020148038864136
1,0.5864968299865723
1,1.687464952468872
1,2.6146345138549805
1,0.19140073657035828
0,-1.0969891548156738
1,2.361288547515869
1,2.297783374786377
0,-4.621933937072754
0,-1.947737216949463
0,-0.14440840482711792
0,-0.9136167764663696
1,0.3392602205276489
0,0.6077929735183716
1,0.16827484965324402
1,1.9118460416793823
1,1.326414704322815
1,-2.0782132148742676
1,1.0083653926849365
0,1.3068541288375854
0,-5.467802047729492
0,-0.09730701893568039
1,1.8283963203430176
0,0.6377328634262085
1,-0.11282514035701752
1,0.6657731533050537
1,1.2915468215942383
1,1.1759452819824219
0,0.3304540514945984
0,-0.9986530542373657
0,-1.947737216949463
0,-0.9136167764663696
0,1.1770877838134766
0,-1.5377603769302368
1,0.5095428824424744
1,0.7286252975463867
0,-5.324929237365723
1,2.2965211868286133
1,0.8261239528656006
0,-0.23570649325847626
1,0.24854052066802979
1,0.6899070143699646
0,-0.7671849727630615
0,2.4469354152679443
0,-4.239480972290039
0,-3.244978427886963
0,-2.8132715225219727
0,3.9155452251434326
1,1.2676215171813965
1,-0.35834258794784546
1,0.4932849407196045
0,2.5812430381774902
0,-1.9579529762268066
